SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
NSE,E,11655,EQUITY,0,JBMA,1,JBM Auto,,,,5,NA,ES,EQ,JBM AUTO LIMITED
NSE,E,11667,EQUITY,0,DWARKESH,1,Dwarikesh Sugar Industries,,,,1,NA,ES,EQ,DWARIKESH SUGAR IND LTD
NSE,E,11677,EQUITY,0,INDOCO,1,Indoco Remedies,,,,1,NA,ES,EQ,INDOCO REMEDIES LTD.
NSE,E,1168,EQUITY,0,GMBREW,1,GM Breweries,,,,5,NA,ES,EQ,G M BREWERIES LTD
NSE,E,11689,EQUITY,0,SUPRAJIT,1,Suprajit Engineering,,,,5,NA,ES,EQ,SUPRAJIT ENGINEERING LTD
NSE,E,11699,EQUITY,0,PATELENG,1,Patel Engineering,,,,1,NA,ES,EQ,PATEL ENGINEERING LTD.
NSE,E,11703,EQUITY,0,ALKEM,1,Alkem Laboratories,,,,50,NA,ES,EQ,ALKEM LABORATORIES LTD.
NSE,E,11705,EQUITY,0,XCHANGING,1,Xchanging Solutions,,,,1,NA,ES,EQ,XCHANGING SOLUTIONS LTD
NSE,E,11723,EQUITY,0,JSWSTEEL,1,JSW Steel,,,,10,NA,ES,EQ,JSW STEEL LIMITED
NSE,E,11731,EQUITY,0,CONSOFINVT,1,Consolidated Finvest & Holdings,,,,1,NA,ES,EQ,CONSO. FIN. & HOLD. LTD.
NSE,E,1174,EQUITY,0,GNFC,1,Gujarat Narmada Valley Fert & Chem,,,,5,NA,ES,EQ,GUJ NAR VAL FER & CHEM L
NSE,E,11743,EQUITY,0,JINDALPHOT,1,Jindal Photo,,,,5,NA,ES,EQ,JINDAL PHOTO LIMITED
NSE,E,11763,EQUITY,0,JPPOWER,1,Jaiprakash Power Ventures,,,,1,NA,ES,EQ,JAIPRAKASH POWER VEN. LTD
NSE,E,11778,EQUITY,0,GOKEX,1,Gokaldas Exports,,,,5,NA,ES,EQ,GOKALDAS EXPORTS LTD.
NSE,E,11779,EQUITY,0,ACEINTEG,1,Ace Integrated Solutions,,,,1,NA,ES,EQ,ACE INTEGRATED SOLU. LTD.
NSE,E,11782,EQUITY,0,EVEREADY,1,Eveready Industries,,,,5,NA,ES,EQ,EVEREADY INDS. IND.  LTD.
NSE,E,11787,EQUITY,0,GOYALALUM,1,Goyal Aluminiums,,,,1,NA,ES,EQ,GOYAL ALUMINIUMS LIMITED
NSE,E,11794,EQUITY,0,SAKSOFT,1,Saksoft,,,,1,NA,ES,EQ,SAKSOFT LIMITED
NSE,E,11796,EQUITY,0,HPIL,1,Hindprakash Industries,,,,1,NA,ES,EQ,HINDPRAKASH INDUSTRY LTD
NSE,E,11798,EQUITY,0,ALLDIGI,1,Alldigi Tech,,,,5,NA,ES,EQ,ALLDIGI TECH LIMITED
NSE,E,11804,EQUITY,0,SUKHJITS,1,Sukhjit Starch & Chemicals,,,,1,NA,ES,EQ,SUKHJIT STARCH & CHEM LTD
NSE,E,11809,EQUITY,0,IIFL,1,IIFL Finance,,,,5,NA,ES,EQ,IIFL FINANCE LIMITED
NSE,E,1181,EQUITY,0,GODFRYPHLP,1,Godfrey Phillips,,,,50,NA,ES,EQ,GODFREY PHILLIPS INDIA LT
NSE,E,11813,EQUITY,0,SHOPERSTOP,1,Shoppers Stop,,,,5,NA,ES,EQ,SHOPPERS STOP LIMITED
NSE,E,11817,EQUITY,0,MANGALAM,1,Mangalam Drugs & Organics,,,,1,NA,ES,EQ,MANGALAM DRUG & CHEM LTD
NSE,E,11821,EQUITY,0,WELCORP,1,Welspun Corp,,,,5,NA,ES,EQ,WELSPUN CORP LIMITED
NSE,E,11829,EQUITY,0,SSWL,1,Steel Strips Wheels,,,,1,NA,ES,EQ,STEEL STRIPS WHEELS LTD.
NSE,E,11840,EQUITY,0,NH,1,Narayana Hrudayalaya,,,,10,NA,ES,EQ,NARAYANA HRUDAYALAYA LTD.
NSE,E,1185,EQUITY,0,AMBER,1,Amber Enterprises,,,,50,NA,ES,EQ,AMBER ENTERPRISES (I) LTD
NSE,E,11852,EQUITY,0,SURYALAXMI,1,Suryalakshmi Cotton Mills,,,,1,NA,ES,EQ,SURYALAKSHMI COT MIL LTD
NSE,E,1186,EQUITY,0,GLAND,1,Gland Pharma,,,,10,NA,ES,EQ,GLAND PHARMA LIMITED
NSE,E,11860,EQUITY,0,JKPAPER,1,JK Paper,,,,5,NA,ES,EQ,JK PAPER LIMITED
NSE,E,11864,EQUITY,0,PRIMESECU,1,Prime Securities,,,,1,NA,ES,EQ,PRIME SECURITIES LIMITED
NSE,E,11868,EQUITY,0,63MOONS,1,63 Moons Technologies,,,,5,NA,ES,EQ,63 MOONS TECHNOLOGIES LTD
NSE,E,11872,EQUITY,0,GRANULES,1,Granules,,,,5,NA,ES,EQ,GRANULES INDIA LIMITED
NSE,E,11884,EQUITY,0,MANINDS,1,Man Industries,,,,5,NA,ES,EQ,MAN INDUSTRIES (I) LTD.
NSE,E,11892,EQUITY,0,VHL,1,Vardhman Holdings,,,,10,NA,ES,EQ,VARDHMAN HOLDINGS LIMITED
NSE,E,11895,EQUITY,0,DCXINDIA,1,DCX Systems,,,,5,NA,ES,EQ,DCX SYSTEMS LIMITED
NSE,E,11896,EQUITY,0,GEOJITFSL,1,Geojit Financial Services,,,,1,NA,ES,EQ,GEOJIT FINANCIAL SER L
NSE,E,1190,EQUITY,0,FMGOETZE,1,Federal Mogul Goetze,,,,5,NA,ES,EQ,FEDERAL-MOGUL GOETZE (IND
NSE,E,11905,EQUITY,0,GENUSPOWER,1,Genus Power Infrastructures,,,,5,NA,ES,EQ,GENUS POWER INFRASTRU LTD
NSE,E,11915,EQUITY,0,YESBANK,1,Yes Bank,,,,1,NA,ES,EQ,YES BANK LIMITED
NSE,E,11919,EQUITY,0,MSPL,1,MSP Steel & Power,,,,1,NA,ES,EQ,MSP STEEL & POWER LTD.
NSE,E,11927,EQUITY,0,NECLIFE,1,Nectar Lifesciences,,,,1,NA,ES,EQ,NECTAR LIFESCIENCES LTD.
NSE,E,11932,EQUITY,0,FUSION,1,Fusion Finance,,,,1,NA,ES,EQ,FUSION FINANCE LIMITED
NSE,E,11943,EQUITY,0,MCLEODRUSS,1,McLeod Russel,,,,1,NA,ES,EQ,MCLEOD RUSSEL INDIA LTD.
NSE,E,11956,EQUITY,0,MEDANTA,1,Global Health,,,,10,NA,ES,EQ,GLOBAL HEALTH LIMITED
NSE,E,1196,EQUITY,0,KANSAINER,1,Kansai Nerolac Paints,,,,5,NA,ES,EQ,KANSAI NEROLAC PAINTS LTD
NSE,E,11966,EQUITY,0,BIKAJI,1,Bikaji Foods International,,,,5,NA,ES,EQ,BIKAJI FOODS INTERN LTD
NSE,E,11971,EQUITY,0,GOLDIAM,1,Goldiam International,,,,5,NA,ES,EQ,GOLDIAM INTERNATIONAL LTD
NSE,E,11975,EQUITY,0,RML,1,Rane Madras,,,,5,NA,ES,EQ,RANE (MADRAS) LIMITED
NSE,E,11979,EQUITY,0,HTMEDIA,1,HT Media,,,,1,NA,ES,EQ,HT MEDIA LIMITED
NSE,E,11983,EQUITY,0,SASKEN,1,Sasken Technologies,,,,10,NA,ES,EQ,SASKEN TECHNOLOGIES LTD
NSE,E,11987,EQUITY,0,ICIL,1,Indo Count Industries,,,,5,NA,ES,EQ,INDO COUNT INDUSTRIES LTD
NSE,E,11992,EQUITY,0,SYNCOMF,1,Syncom Formulations,,,,1,NA,ES,EQ,SYNCOM FORMU (I) LTD
NSE,E,11999,EQUITY,0,FCSSOFT,1,FCS Software Solutions,,,,1,NA,ES,EQ,FCS SOFTWARE SOLN. LTD.
NSE,E,1200,EQUITY,0,ESG,1,Mirae Asset Nifty 100 ESG Sector Leader,,,,1,NA,ETF,EQ,MIRAEAMC - MAESGETF
NSE,E,12000,EQUITY,0,FAZE3Q,1,Faze Three,,,,5,NA,ES,EQ,FAZE THREE LIMITED
NSE,E,12009,EQUITY,0,IMPAL,1,India Motor Parts & Accessories,,,,5,NA,ES,EQ,IND MOTOR PART & ACC LTD
NSE,E,12015,EQUITY,0,SATINDLTD,1,Sat Industries,,,,1,NA,ES,EQ,SAT INDUSTRIES LIMITED
NSE,E,12018,EQUITY,0,SUZLON,1,Suzlon Energy,,,,1,NA,ES,EQ,SUZLON ENERGY LIMITED
NSE,E,12022,EQUITY,0,AURIONPRO,1,Aurionpro Solutions,,,,10,NA,ES,EQ,AURIONPRO SOLN LTD
NSE,E,12024,EQUITY,0,ACI,1,Archean Chemical Industries,,,,5,NA,ES,EQ,ARCHEAN CHEMICAL IND LTD
NSE,E,12026,EQUITY,0,RENUKA,1,Shree Renuka Sugars,,,,1,NA,ES,EQ,SHREE RENUKA SUGARS LTD
NSE,E,12032,EQUITY,0,FIVESTAR,1,Five Star Business Finance,,,,5,NA,ES,EQ,FIVE-STAR BUS FIN LTD
NSE,E,12034,EQUITY,0,BASML,1,Bannari Amman Spinning Mills,,,,1,NA,ES,EQ,BANNARI AM SPIN MILL LTD.
NSE,E,1204,EQUITY,0,PRAXIS,1,Praxis Home Retail,,,,1,NA,ES,EQ,PRAXIS HOME RETAIL LTD
NSE,E,12072,EQUITY,0,SCPL,1,Sheetal Cool Products,,,,5,NA,ES,EQ,SHEETAL COOL PRODUCTS LTD
NSE,E,12092,EQUITY,0,KAYNES,1,Kaynes Technology,,,,50,NA,ES,EQ,KAYNES TECHNOLOGY IND LTD
NSE,E,12101,EQUITY,0,HDFCNIFIT,1,HDFC Nifty IT ETF,,,,1,NA,ETF,EQ,HDFCAMC - HDFCNIFIT
NSE,E,12108,EQUITY,0,HDFCPVTBAN,1,HDFC Nifty Private Bank ETF,,,,1,NA,ETF,EQ,HDFCAMC - HDFCPVTBAN
NSE,E,12124,EQUITY,0,DOLATALGO,1,Dolat Algotech,,,,1,NA,ES,EQ,DOLAT ALGOTECH LIMITED
NSE,E,12153,EQUITY,0,BBTCL,1,B&B Triplewall Containers,,,,1,NA,ES,EQ,B&B TRIPLEWALL CONT LTD
NSE,E,12173,EQUITY,0,HNDFDS,1,Hindustan Foods,,,,5,NA,ES,EQ,HINDUSTAN FOODS LIMITED
NSE,E,12188,EQUITY,0,INOXGREEN,1,Inox Green Energy Services,,,,1,NA,ES,EQ,INOX GREEN ENERGY SER LTD
NSE,E,12219,EQUITY,0,RUSTOMJEE,1,Keystone Realtors,,,,5,NA,ES,EQ,KEYSTONE REALTORS LIMITED
NSE,E,12231,EQUITY,0,OCCL,1,Oriental Carbon & Chemicals,,,,1,NA,ES,EQ,ORIENTAL CARBN & CHEM LTD
NSE,E,1232,EQUITY,0,GRASIM,1,Grasim Industries,,,,10,NA,ES,EQ,GRASIM INDUSTRIES LTD
NSE,E,1235,EQUITY,0,GREAVESCOT,1,Greaves Cotton,,,,1,NA,ES,EQ,GREAVES COTTON LTD.
NSE,E,12384,EQUITY,0,ZIMLAB,1,Zim Laboratories,,,,1,NA,ES,EQ,ZIM LABORATORIES LIMITED
NSE,E,1247,EQUITY,0,GSFC,1,Gujarat State Fertilizers & Chemicals,,,,1,NA,ES,EQ,GUJ STATE FERT & CHEM LTD
NSE,E,12489,EQUITY,0,SWSOLAR,1,Sterling & Wilson Renewable Energy,,,,5,NA,ES,EQ,STRLNG & WIL REN ENE LTD
NSE,E,1250,EQUITY,0,CASTROLIND,1,Castrol,,,,1,NA,ES,EQ,CASTROL INDIA LIMITED
NSE,E,12533,EQUITY,0,AAATECH,1,AAA Technologies,,,,1,NA,ES,EQ,AAA TECHNOLOGIES LIMITED
NSE,E,12578,EQUITY,0,FINIETF,1,ICICI Pru Nifty Fin Svc Ex-Bank ETF,,,,1,NA,ETF,EQ,ICICIPRAMC-ICICIFIN
NSE,E,12603,EQUITY,0,PRECAM,1,Precision Camshafts,,,,1,NA,ES,EQ,PRECISION CAMSHAFTS LTD.
NSE,E,12635,EQUITY,0,OSIAHYPER,1,Osia Hyper Retail,,,,1,NA,ES,EQ,OSIA HYPER RETAIL LIMITED
NSE,E,1267,EQUITY,0,GUJALKALI,1,Gujarat Alkalies & Chemicals,,,,5,NA,ES,EQ,GUJARAT ALKALIES & CHEM
NSE,E,12686,EQUITY,0,MBAPL,1,Madhya Bharat Agro,,,,5,NA,ES,EQ,MADHYA BHARAT AGRO P. LTD
NSE,E,1270,EQUITY,0,AMBUJACEM,1,Ambuja Cements,,,,5,NA,ES,EQ,AMBUJA CEMENTS LTD
NSE,E,12716,EQUITY,0,TEAMLEASE,1,Teamlease Services,,,,10,NA,ES,EQ,TEAMLEASE SERVICES LTD.
NSE,E,12749,EQUITY,0,DJML,1,DJ Mediaprint & Logistics,,,,1,NA,ES,EQ,DJ MEDIAPRINT & LOG LTD
NSE,E,128,EQUITY,0,ROUTE,1,Route Mobile,,,,5,NA,ES,EQ,ROUTE MOBILE LIMITED
NSE,E,12809,EQUITY,0,HYBRIDFIN,1,Hybrid Financial Services,,,,1,NA,ES,EQ,HYBRID FINANCIAL SERVICE
NSE,E,12841,EQUITY,0,11NSETEST,1,11NSETEST,,,,5,NA,Other,EQ,11NSETEST
NSE,E,12842,EQUITY,0,G1NSETEST,1,G1NSETEST,,,,5,NA,Other,EQ,G1NSETEST
NSE,E,12847,EQUITY,0,KRISHANA,1,Krishana Phoschem,,,,5,NA,ES,EQ,KRISHANA PHOSCHEM LIMITED
NSE,E,12848,EQUITY,0,N1NSETEST,1,N1NSETEST,,,,5,NA,Other,EQ,N1NSETEST
NSE,E,12863,EQUITY,0,V1NSETEST,1,V1NSETEST,,,,5,NA,Other,EQ,V1NSETEST
NSE,E,1289,EQUITY,0,GFLLIMITED,1,GFL,,,,1,NA,ES,EQ,GFL LIMITED
NSE,E,12913,EQUITY,0,SARVESHWAR,1,Sarveshwar Foods,,,,1,NA,ES,EQ,SARVESHWAR FOODS LIMITED
NSE,E,12978,EQUITY,0,NPBET,1,Tata Nifty Private Bank ETF,,,,1,NA,ETF,EQ,TATAAML - NPBET
NSE,E,13,EQUITY,0,ABB,1,ABB,,,,50,NA,ES,EQ,ABB INDIA LIMITED
NSE,E,13001,EQUITY,0,DHARMAJ,1,Dharmaj Crop Guard,,,,1,NA,ES,EQ,DHARMAJ CROP GUARD LTD
NSE,E,13035,EQUITY,0,SAFARI,1,Safari Industries,,,,10,NA,ES,EQ,SAFARI IND (INDIA) LTD
NSE,E,13057,EQUITY,0,UNIPARTS,1,Uniparts,,,,5,NA,ES,EQ,UNIPARTS INDIA LIMITED
NSE,E,13061,EQUITY,0,360ONE,1,360 One WAM,,,,5,NA,ES,EQ,360 ONE WAM LIMITED
NSE,E,13072,EQUITY,0,IIFLCAPS,1,IIFL Capital Services,,,,1,NA,ES,EQ,IIFL CAPITAL SERVICES LTD
NSE,E,13081,EQUITY,0,TRIVENI,1,Triveni Engineering & Industries,,,,5,NA,ES,EQ,TRIVENI ENGG. & INDS. LTD
NSE,E,13082,EQUITY,0,SILVER1,1,Kotak Silver ETF,,,,1,NA,ETF,EQ,KOTAKMAMC - KOTAKSILVE
NSE,E,13086,EQUITY,0,AIAENG,1,AIA Engineering,,,,10,NA,ES,EQ,AIA ENGINEERING LIMITED
NSE,E,13091,EQUITY,0,EKC,1,Everest Kanto Cylinder,,,,1,NA,ES,EQ,EVEREST KANTO CYLINDERLTD
NSE,E,13101,EQUITY,0,VIMTALABS,1,Vimta Labs,,,,5,NA,ES,EQ,VIMTA LABS LIMITED
NSE,E,13106,EQUITY,0,NAHARINDUS,1,Nahar Industrial Enterprises,,,,1,NA,ES,EQ,NAHAR INDS ENT LTD
NSE,E,13111,EQUITY,0,ORIENTCER,1,Orient Ceratech,,,,1,NA,ES,EQ,ORIENT CERATECH LIMITED
NSE,E,13116,EQUITY,0,QUICKHEAL,1,Quick Heal Technologies,,,,5,NA,ES,EQ,QUICK HEAL TECH LTD
NSE,E,13121,EQUITY,0,KERNEX,1,Kernex Microsystems,,,,5,NA,ES,EQ,KERNEX MICROSYS(I) LTD
NSE,E,13126,EQUITY,0,REPRO,1,Repro,,,,5,NA,ES,EQ,REPRO INDIA LIMITED
NSE,E,1313,EQUITY,0,HARRMALAYA,1,Harrisons Malayalam,,,,1,NA,ES,EQ,HARRISON MALAYALAM LTD
NSE,E,13139,EQUITY,0,EBBETF0433,1,Edelweiss Bharat Bond April 2033 ETF,,,,1,NA,ETF,EQ,EDELAMC - EBBETF0433
NSE,E,13143,EQUITY,0,GSEC10IETF,1,ICICI Pru Nifty 10 Year G-Sec ETF,,,,1,NA,ETF,EQ,ICICIPRAMC - ICICI10GS
NSE,E,13147,EQUITY,0,PVRINOX,1,PVR Inox,,,,5,NA,ES,EQ,PVR INOX LIMITED
NSE,E,1315,EQUITY,0,GALAXYSURF,1,Galaxy Surfactants,,,,10,NA,ES,EQ,GALAXY SURFACTANTS LTD
NSE,E,13162,EQUITY,0,CELEBRITY,1,Celebrity Fashions,,,,1,NA,ES,EQ,CELEBRITY FASHIONS LTD
NSE,E,13175,EQUITY,0,NITINSPIN,1,Nitin Spinners,,,,5,NA,ES,EQ,NITIN SPINNERS LIMITED
NSE,E,13182,EQUITY,0,ROHLTD,1,Royal Orchid Hotels,,,,5,NA,ES,EQ,ROYAL ORCHID HOTELS LTD
NSE,E,13192,EQUITY,0,ENIL,1,Entertainment Network,,,,1,NA,ES,EQ,ENTERTAIN NET. IND. LTD.
NSE,E,13197,EQUITY,0,GSPL,1,Gujarat State Petronet,,,,5,NA,ES,EQ,GUJARAT STATE PETRO LTD
NSE,E,13198,EQUITY,0,COMMOIETF,1,ICICI Pru Nifty Commodities ETF,,,,1,NA,ETF,EQ,ICICIPRAMC - ICICICOMMO
NSE,E,13211,EQUITY,0,JAGRAN,1,Jagran Prakashan,,,,1,NA,ES,EQ,JAGRAN PRAKASHAN LIMITED
NSE,E,13218,EQUITY,0,SULA,1,Sula Vineyards,,,,5,NA,ES,EQ,SULA VINEYARDS LIMITED
NSE,E,13260,EQUITY,0,KEC,1,KEC International,,,,5,NA,ES,EQ,KEC INTL. LIMITED
NSE,E,1327,EQUITY,0,HCL-INSYS,1,HCL Infosystems,,,,1,NA,ES,EQ,HCL INFOSYSTEMS LTD
NSE,E,13270,EQUITY,0,JKCEMENT,1,JK Cement,,,,50,NA,ES,EQ,JK CEMENT LIMITED
NSE,E,13275,EQUITY,0,INDOTECH,1,Indo Tech Transformers,,,,10,NA,ES,EQ,INDO TECH TRANSFORM LTD.
NSE,E,13276,EQUITY,0,LANDMARK,1,Landmark Cars,,,,5,NA,ES,EQ,LANDMARK CARS LIMITED
NSE,E,1328,EQUITY,0,MARINE,1,Marine Electricals,,,,1,NA,ES,EQ,MARINE ELECTRICAL (I) LTD
NSE,E,13285,EQUITY,0,M&MFIN,1,M&M Financial Services,,,,5,NA,ES,EQ,M&M FIN. SERVICES LTD
NSE,E,13288,EQUITY,0,AFSL,1,Abans Financial Services,,,,1,NA,ES,EQ,ABANS FINANCIAL SRVCS LTD
NSE,E,13290,EQUITY,0,BLKASHYAP,1,B L Kashyap & Sons,,,,1,NA,ES,EQ,B.L.KASHYAP & SON LTD
NSE,E,13300,EQUITY,0,NITCO,1,NITCO Tiles,,,,1,NA,ES,EQ,NITCO LIMITED
NSE,E,13303,EQUITY,0,IEL,1,Indiabulls Enterprises,,,,1,NA,ES,EQ,INDIABULLS ENT LTD
NSE,E,13305,EQUITY,0,CENTURYPLY,1,Century Plyboards,,,,5,NA,ES,EQ,CENTURY PLYBOARDS (I) LTD
NSE,E,13310,EQUITY,0,KEI,1,KEI Industries,,,,10,NA,ES,EQ,KEI INDUSTRIES LTD.
NSE,E,1333,EQUITY,0,HDFCBANK,1,HDFC Bank,,,,10,NA,ES,EQ,HDFC BANK LTD
NSE,E,13332,EQUITY,0,SOLARINDS,1,Solar Industries,,,,100,NA,ES,EQ,SOLAR INDUSTRIES (I) LTD
NSE,E,13337,EQUITY,0,GALLANTT,1,Gallantt Ispat,,,,5,NA,ES,EQ,GALLANTT ISPAT LIMITED
NSE,E,13352,EQUITY,0,MALUPAPER,1,Malu Paper Mills,,,,1,NA,ES,EQ,MALU PAPER MILLS LIMITED
NSE,E,13359,EQUITY,0,KFINTECH,1,KFin Technologies,,,,10,NA,ES,EQ,KFIN TECHNOLOGIES LIMITED
NSE,E,1336,EQUITY,0,HEG,1,HEG,,,,5,NA,ES,EQ,HEG LTD
NSE,E,13367,EQUITY,0,SGL,1,STL Global,,,,1,NA,ES,EQ,STL GLOBAL LIMITED
NSE,E,13376,EQUITY,0,UTTAMSUGAR,1,Uttam Sugar Mills,,,,5,NA,ES,EQ,UTTAM SUGAR MILLS LTD.
NSE,E,1338,EQUITY,0,SDBL,1,Som Distilleries & Breweries,,,,1,NA,ES,EQ,SOM DIST & BREW LTD
NSE,E,13381,EQUITY,0,KKCL,1,Kewal Kiran Clothing,,,,5,NA,ES,EQ,KEWAL KIRAN CLOTHING LTD
NSE,E,13400,EQUITY,0,BHAGERIA,1,Bhageria Industries,,,,1,NA,ES,EQ,BHAGERIA INDUSTRIES LTD
NSE,E,13404,EQUITY,0,SUNTV,1,Sun TV Network,,,,5,NA,ES,EQ,SUN TV NETWORK LIMITED
NSE,E,13409,EQUITY,0,GPIL,1,Godawari Power & ISPAT,,,,1,NA,ES,EQ,GODAWARI POW & ISP LTD
NSE,E,13414,EQUITY,0,RSYSTEMS,1,R Systems International,,,,5,NA,ES,EQ,R SYS INTERNATIONAL LTD
NSE,E,13423,EQUITY,0,ELIN,1,Elin Electronics,,,,1,NA,ES,EQ,ELIN ELECTRONICS LIMITED
NSE,E,13430,EQUITY,0,KELLTONTEC,1,Kellton Tech Solutions,,,,1,NA,ES,EQ,KELLTON TECH SOL LTD
NSE,E,13441,EQUITY,0,BALPHARMA,1,Bal Pharma,,,,1,NA,ES,EQ,BAL PHARMA LTD.
NSE,E,13451,EQUITY,0,RATNAMANI,1,Ratnamani Metals & Tubes,,,,10,NA,ES,EQ,RATNAMANI MET & TUB LTD.
NSE,E,13457,EQUITY,0,KAMDHENU,1,Kamdhenu,,,,1,NA,ES,EQ,KAMDHENU LIMITED
NSE,E,13463,EQUITY,0,PIONEEREMB,1,Pioneer Embroideries,,,,1,NA,ES,EQ,PIONEER EMBROIDERIES LTD
NSE,E,1348,EQUITY,0,HEROMOTOCO,1,Hero Motocorp,,,,10,NA,ES,EQ,HERO MOTOCORP LIMITED
NSE,E,13491,EQUITY,0,JKLAKSHMI,1,JK Lakshmi Cement,,,,5,NA,ES,EQ,JK LAKSHMI CEMENT LTD
NSE,E,13496,EQUITY,0,PFOCUS,1,Prime Focus,,,,1,NA,ES,EQ,PRIME FOCUS LIMITED
NSE,E,13501,EQUITY,0,ALLCARGO,1,Allcargo Logistics,,,,1,NA,ES,EQ,ALLCARGO LOGISTICS LTD
NSE,E,13510,EQUITY,0,AKASH,1,Akash Infra Projects,,,,1,NA,ES,EQ,AKASH INFRA-PROJECTS LTD
NSE,E,13511,EQUITY,0,MUNJALAU,1,Munjal Auto Industries,,,,1,NA,ES,EQ,MUNJAL AUTO IND. LTD.
NSE,E,13517,EQUITY,0,EMAMILTD,1,Emami,,,,5,NA,ES,EQ,EMAMI LIMITED
NSE,E,13522,EQUITY,0,NECCLTD,1,North Eastern Carrying Corp.,,,,1,NA,ES,EQ,NORTH EAST CARRY CORP LTD
NSE,E,13528,EQUITY,0,GMRAIRPORT,1,GMR Airports Infrastructure,,,,1,NA,ES,EQ,GMR AIRPORTS LIMITED
NSE,E,13536,EQUITY,0,VIDHIING,1,Vidhi Specialty Food Ingredients,,,,5,NA,ES,EQ,VIDHI SPCLTY F INGRDNTS L
NSE,E,13538,EQUITY,0,TECHM,1,Tech Mahindra,,,,10,NA,ES,EQ,TECH MAHINDRA LIMITED
NSE,E,13560,EQUITY,0,GRINDWELL,1,Grindwell Norton,,,,10,NA,ES,EQ,GRINDWELL NORTON LIMITED
NSE,E,13572,EQUITY,0,MANUGRAPH,1,Manugraph,,,,1,NA,ES,EQ,MANUGRAPH INDIA LIMITED
NSE,E,13577,EQUITY,0,VOLTAMP,1,Voltamp Transformers,,,,50,NA,ES,EQ,VOLTAMP TRANSFORMERS LTD
NSE,E,13580,EQUITY,0,RADIANTCMS,1,Radiant Cash Management Services,,,,1,NA,ES,EQ,RADIANT CASH MGMT SER LTD
NSE,E,13585,EQUITY,0,ATLANTAA,1,Atlantaa,,,,1,NA,ES,EQ,ATLANTAA LIMITED
NSE,E,13587,EQUITY,0,ACE,1,Action Construction Equipment,,,,10,NA,ES,EQ,ACTION CONST EQUIP LTD
NSE,E,13592,EQUITY,0,HOVS,1,HOV Services,,,,1,NA,ES,EQ,HOV SERVICES LTD
NSE,E,13598,EQUITY,0,SELAN,1,Selan Exploration Technology,,,,5,NA,ES,EQ,SELAN EXPLO. TECH LTD
NSE,E,136,EQUITY,0,ANDHRSUGAR,1,Andhra Sugars,,,,1,NA,ES,EQ,ANDHRA SUGARS LTD
NSE,E,1360,EQUITY,0,HIMATSEIDE,1,Himatsingka Seide,,,,1,NA,ES,EQ,HIMATSINGKA SEIDE LTD
NSE,E,13611,EQUITY,0,IRCTC,1,IRCTC,,,,5,NA,ES,EQ,INDIAN RAIL TOUR CORP LTD
NSE,E,13620,EQUITY,0,ANANTRAJ,1,Anant Raj Industries,,,,5,NA,ES,EQ,ANANT RAJ LIMITED
NSE,E,1363,EQUITY,0,HINDALCO,1,Hindalco Industries,,,,5,NA,ES,EQ,HINDALCO  INDUSTRIES  LTD
NSE,E,13631,EQUITY,0,SKYGOLD,1,Sky Gold And Diamonds,,,,5,NA,ES,EQ,SKY GOLD AND DIAMONDS LTD
NSE,E,13637,EQUITY,0,JMFINANCIL,1,JM Financial,,,,1,NA,ES,EQ,JM FINANCIAL LIMITED
NSE,E,13643,EQUITY,0,ELECON,1,Elecon Engineering Company,,,,5,NA,ES,EQ,ELECON ENG. CO. LTD
NSE,E,13644,EQUITY,0,BANKETFADD,1,DSP Nifty Bank ETF,,,,1,NA,ETF,EQ,DSPAMC - DSPBANKETF
NSE,E,13648,EQUITY,0,TALBROAUTO,1,Talbros Automotive Components,,,,5,NA,ES,EQ,TALBROS AUTO. COMP. LTD
NSE,E,13656,EQUITY,0,ALICON,1,Alicon Castalloy,,,,5,NA,ES,EQ,ALICON CASTALLOY LIMITED
NSE,E,13658,EQUITY,0,GEECEE,1,GeeCee Ventures,,,,5,NA,ES,EQ,GEECEE VENTURES LIMITED
NSE,E,13671,EQUITY,0,MADHUCON,1,Madhucon Projects,,,,1,NA,ES,EQ,MADHUCON PROJECTS LTD.
NSE,E,13675,EQUITY,0,NRL,1,Nupur Recyclers,,,,1,NA,ES,EQ,NUPUR RECYCLERS LIMITED
NSE,E,13688,EQUITY,0,ACLGATI,1,Allcargo Gati,,,,1,NA,ES,EQ,ALLCARGO GATI LIMITED
NSE,E,13689,EQUITY,0,SAH,1,Sah Polymers,,,,1,NA,ES,EQ,SAH POLYMERS LIMITED
NSE,E,13693,EQUITY,0,INFOMEDIA,1,Infomedia Press,,,,1,NA,ES,EQ,INFOMEDIA PRESS LIMITED
NSE,E,13702,EQUITY,0,VISHWARAJ,1,Vishwaraj Sugar Industries,,,,1,NA,ES,EQ,VISHWARAJ SUGAR IND LTD
NSE,E,13710,EQUITY,0,FIEMIND,1,Fiem Industries,,,,10,NA,ES,EQ,FIEM INDUSTRIES LIMITED
